Nov 10 05:36:44.607[37m [TRAC] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(1) ⎆ sdk/pkg/networkservice/utils/metadata/metaDataClient.Request()
Nov 10 05:36:44.607[37m [TRAC] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(1.1)   request={"connection":{"id":"productpage-v1-689464fb8b-xvzr9-0","network_service":"autoscale-istio-proxy@my.cluster2","mechanism":{"cls":"LOCAL","type":"KERNEL","parameters":{"inodeURL":"file:///proc/thread-self/ns/net","name":"nsm-1"}},"context":{"ip_context":{"src_ip_addrs":["172.16.1.3/32"],"dst_ip_addrs":["172.16.1.2/32"],"src_routes":[{"prefix":"172.16.1.2/32"}],"dst_routes":[{"prefix":"172.16.1.3/32"}],"excluded_prefixes":["10.96.0.0/16","10.244.0.0/16"]},"dns_context":{"configs":[{"dns_server_ips":["172.16.1.2"]},{"dns_server_ips":["10.96.0.10"],"search_domains":["default.svc.cluster.local","svc.cluster.local","cluster.local"]}]},"MTU":1440},"labels":{"app":"productpage","nodeName":"kind-1-worker","podName":"productpage-v1-689464fb8b-xvzr9"},"path":{"path_segments":[{"name":"productpage-v1-689464fb8b-xvzr9","id":"productpage-v1-689464fb8b-xvzr9-0","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvZGVmYXVsdC9wb2QvcHJvZHVjdHBhZ2UtdjEtNjg5NDY0ZmI4Yi14dnpyOSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItOGJmcXciXSwiZXhwIjoxNjY4MDU5MDgzfQ.5VtTvH9k6aLHC9U0Qt02Qucy-oJ8IuVKkT4_kHW28hWi95J3GBKeO2JC8mScz5cKtn03uYsx8j72WeE9gna0ug","expires":{"seconds":1668059083,"nanos":349253732}},{"name":"nsmgr-8bfqw","id":"51603155-219d-47a2-9cc2-bfbf050658bd","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItOGJmcXciLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL2ZvcndhcmRlci12cHAtc25rZ3IiXSwiZXhwIjoxNjY4MDU5MDgzfQ.AktGpJD09yfvhyBfkLC446exQZ9OQSBEUT_IdRcAIHrwgzBWrQCrb3srnB9zYTXSlrI0E6sezAeURMR1Y4u-5g","expires":{"seconds":1668059083,"nanos":529875268}},{"name":"forwarder-vpp-snkgr","id":"f9631dce-0a87-4907-8fcb-90e79362760d","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC1zbmtnciIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktODQ0OTliYmM2OS1oOGhueCJdLCJleHAiOjE2NjgwNTkwODN9.I1PjyyokUIhwLqoPKu9VzpHTN25Sb7-5zup_uL29k8Il0LkfXICeMOUQ_0MTMemh51_t-hLbqj-Bc3G_CT1uuw","expires":{"seconds":1668059083,"nanos":815744989},"metrics":{"client_drops":"0","client_rx_bytes":"0","client_rx_packets":"0","client_tx_bytes":"31681168","client_tx_packets":"304611","server_drops":"28","server_rx_bytes":"13405852","server_rx_packets":"304639","server_tx_bytes":"13404660","server_tx_packets":"304611"}},{"name":"nsmgr-proxy-84499bbc69-h8hnx","id":"3a62e2b8-e9dd-4874-afb1-7d42d5ac5676","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktODQ0OTliYmM2OS1oOGhueCIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktODRjNjZjYjU0ZC03amNxNiJdLCJleHAiOjE2NjgwNTkwODN9.pF1LVsLynG2aQP_YO6lGCuNeI8pE9H-DTovZpOI-lr__CzzVdr70flTb4W0gGnmZgDxEojAIkv-7rUzmAtMuHw","expires":{"seconds":1668059083,"nanos":835428538}},{"name":"nsmgr-proxy-84c66cb54d-7jcq6","id":"a8558493-9539-4107-84aa-9f7ca99feeff","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktODRjNjZjYjU0ZC03amNxNiIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItOHo4MjkiXSwiZXhwIjoxNjY4MDU5MDgzfQ.UslDkLn5EbHneCJzl8DCwpQ84c9f-hbyPfjUy6d6O2X2YA8ZfD-Pw3OZnVRY0Y8dKxVmio3u0KJfqueyU-NAnw","expires":{"seconds":1668059083,"nanos":944696281}},{"name":"nsmgr-8z829","id":"ee2152a0-c1d4-4843-a9da-6e42e61da1b7","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItOHo4MjkiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIyL25zL25zbS1zeXN0ZW0vcG9kL2ZvcndhcmRlci12cHAtZzd2ZnQiXSwiZXhwIjoxNjY4MDU5MDg0fQ.JfPXgvPxE0TQjM9kxmY2kKMDwQ8A6QXglI9DGTa1lXWjd2uOKfUE-bdw3qkO0LJGODI7oI86yQa3JvxfLm8aRA","expires":{"seconds":1668059084,"nanos":42831936}},{"name":"forwarder-vpp-g7vft","id":"f2910db6-e183-4a8c-b8f7-6092f817ef08","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC1nN3ZmdCIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvZGVmYXVsdC9wb2QvcHJveHktcHJvZHVjdHBhZ2UtdjEtNjg5NDY0ZmI4Yi14dnpyOSJdLCJleHAiOjE2NjgwNTkwODR9.9zpprc2kNdv-OVeLoRhqykpp3YNESOyEBC73qck8xiGyNneLwQ1X5ckOhro3WXo8liBUro1urCNBHxfGnns_5w","expires":{"seconds":1668059084,"nanos":228177942},"metrics":{"client_drops":"28","client_rx_bytes":"13405960","client_rx_packets":"304638","client_tx_bytes":"13404464","client_tx_packets":"304610","server_drops":"0","server_rx_bytes":"0","server_rx_packets":"0","server_tx_bytes":"31681216","server_tx_packets":"304610"}},{"name":"proxy-productpage-v1-689464fb8b-xvzr9","id":"70916717-ac24-441a-94fc-cfbc5eb8b011","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvZGVmYXVsdC9wb2QvcHJveHktcHJvZHVjdHBhZ2UtdjEtNjg5NDY0ZmI4Yi14dnpyOSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC1nN3ZmdCJdLCJleHAiOjE2NjgwNTkwODR9.YycUOy0jycAQYLC4c4Zvu0kQFbtj330ljiM54TXk2xCHFQKVZU4L_tZG3fyijz5E_nYGUrjWeWhYLxv1pbsMOw","expires":{"seconds":1668059084,"nanos":317660728}}]},"network_service_endpoint_name":"proxy-productpage-v1-689464fb8b-xvzr9@my.cluster2","payload":"IP"},"mechanism_preferences":[{"cls":"LOCAL","type":"KERNEL","parameters":{"inodeURL":"inode://4/4026537647","name":"nsm-1"}}]}
Nov 10 05:36:45.913[37m [TRAC] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(18.1)                    request-response={"id":"productpage-v1-689464fb8b-xvzr9-0","network_service":"autoscale-istio-proxy@my.cluster2","mechanism":{"cls":"LOCAL","type":"KERNEL","parameters":{"inodeURL":"inode://4/4026537647","name":"nsm-1"}},"context":{"ip_context":{"src_ip_addrs":["172.16.1.3/32"],"dst_ip_addrs":["172.16.1.2/32"],"src_routes":[{"prefix":"172.16.1.2/32"}],"dst_routes":[{"prefix":"172.16.1.3/32"}],"excluded_prefixes":["10.96.0.0/16","10.244.0.0/16"]},"dns_context":{"configs":[{"dns_server_ips":["172.16.1.2"]},{"dns_server_ips":["10.96.0.10"],"search_domains":["default.svc.cluster.local","svc.cluster.local","cluster.local"]}]},"MTU":1440},"labels":{"app":"productpage","nodeName":"kind-1-worker","podName":"productpage-v1-689464fb8b-xvzr9"},"path":{"path_segments":[{"name":"productpage-v1-689464fb8b-xvzr9","id":"productpage-v1-689464fb8b-xvzr9-0","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvZGVmYXVsdC9wb2QvcHJvZHVjdHBhZ2UtdjEtNjg5NDY0ZmI4Yi14dnpyOSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItOGJmcXciXSwiZXhwIjoxNjY4MDU5MjA0fQ.SvKMZ9xrxyKKONQz2dV-aAShgoT87652w1HUlhfGtzc7k4xTPZGkEGJgPyIlUnxCXg0d2FagaGd6JzNUKZ7dxQ","expires":{"seconds":1668059204,"nanos":619277967}},{"name":"nsmgr-8bfqw","id":"51603155-219d-47a2-9cc2-bfbf050658bd","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItOGJmcXciLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL2ZvcndhcmRlci12cHAtc25rZ3IiXSwiZXhwIjoxNjY4MDU5MjA0fQ.auFTnYCatPS0u6O3fip6pAIyH0SqtsCsM2ElTHaKyxdEsHGwzF3AZzivaQWnzQ38v5mpEIrXv13pDGWdaKfNKw","expires":{"seconds":1668059204,"nanos":658121073}},{"name":"forwarder-vpp-snkgr","id":"f9631dce-0a87-4907-8fcb-90e79362760d","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC1zbmtnciIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktODQ0OTliYmM2OS1oOGhueCJdLCJleHAiOjE2NjgwNTkyMDV9.7t7nAZ9itRkHbNkwSf-Kr67F3gDzeFcJWrXDOSe6CMM7l2Xfbm1oU0pkfecUc7l0E8F1JILVDJfDnX2RMPX2BA","expires":{"seconds":1668059205,"nanos":37440278},"metrics":{"client_drops":"0","client_rx_bytes":"0","client_rx_packets":"0","client_tx_bytes":"31740344","client_tx_packets":"305180","server_drops":"28","server_rx_bytes":"13430888","server_rx_packets":"305208","server_tx_bytes":"13429696","server_tx_packets":"305180"}},{"name":"nsmgr-proxy-84499bbc69-h8hnx","id":"3a62e2b8-e9dd-4874-afb1-7d42d5ac5676","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktODQ0OTliYmM2OS1oOGhueCIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktODRjNjZjYjU0ZC03amNxNiJdLCJleHAiOjE2NjgwNTkyMDV9.LDINwXsH8V35ERAfYLqd96Vdhr9V0Xk8se013X_R_MA-S9CAWN2gL7OizAexXlGFDEPRudO_OyQB6_M1j3Ko-w","expires":{"seconds":1668059205,"nanos":61119643}},{"name":"nsmgr-proxy-84c66cb54d-7jcq6","id":"a8558493-9539-4107-84aa-9f7ca99feeff","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktODRjNjZjYjU0ZC03amNxNiIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItOHo4MjkiXSwiZXhwIjoxNjY4MDU5MjA1fQ.lCGgB-HlJg0S3MFbnQw6vUx_Pr1ZLKQXcNZ8G-j5kBuidou7B3lwgDN7u_38qyZdbkhJ2gRPG01FQkh0-F0mJw","expires":{"seconds":1668059205,"nanos":130143978}},{"name":"nsmgr-8z829","id":"ee2152a0-c1d4-4843-a9da-6e42e61da1b7","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItOHo4MjkiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIyL25zL25zbS1zeXN0ZW0vcG9kL2ZvcndhcmRlci12cHAtZzd2ZnQiXSwiZXhwIjoxNjY4MDU5MjA1fQ.NxF_V_-xnWf_gt74rjUCPAjUBY_C7Ew8oO27Av6x3wExMBRNKVZ9qT_4MzEcJHJer4plnWlgnDG-yw71ne17yg","expires":{"seconds":1668059205,"nanos":174318581}},{"name":"forwarder-vpp-g7vft","id":"f2910db6-e183-4a8c-b8f7-6092f817ef08","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC1nN3ZmdCIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvZGVmYXVsdC9wb2QvcHJveHktcHJvZHVjdHBhZ2UtdjEtNjg5NDY0ZmI4Yi14dnpyOSJdLCJleHAiOjE2NjgwNTkyMDV9.k0mPAxdV-uxwF4Kh57Hj86MMC_vfw24FgBFRiJuYgs7vps9uAkghtkKMQ6XRUhc3D9-zKZbC25eM-HXMjWCdxQ","expires":{"seconds":1668059205,"nanos":429592494},"metrics":{"client_drops":"29","client_rx_bytes":"13431088","client_rx_packets":"305209","client_tx_bytes":"13429544","client_tx_packets":"305180","server_drops":"0","server_rx_bytes":"0","server_rx_packets":"0","server_tx_bytes":"31740496","server_tx_packets":"305180"}},{"name":"proxy-productpage-v1-689464fb8b-xvzr9","id":"70916717-ac24-441a-94fc-cfbc5eb8b011","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvZGVmYXVsdC9wb2QvcHJveHktcHJvZHVjdHBhZ2UtdjEtNjg5NDY0ZmI4Yi14dnpyOSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC1nN3ZmdCJdLCJleHAiOjE2NjgwNTkyMDV9.KJNCfiBapA5DW6-eP7rAWds1VlV9348Gp6x4oMfNj7pnxpvQoEUsOtksq7UtqGOlIY5TPjXwA15GrmUuv-N8Eg","expires":{"seconds":1668059205,"nanos":433793825}}]},"network_service_endpoint_name":"proxy-productpage-v1-689464fb8b-xvzr9@my.cluster2","payload":"IP"}
Nov 10 05:36:45.920[37m [DEBU] [id:productpage-v1-689464fb8b-xvzr9-0] [ExcludedPrefixesClient:Request] [type:networkService] [0m(15.3)                 Request excluded IPs - srcIPs: [172.16.1.3/32], dstIPs: [172.16.1.2/32], excluded prefixes: [10.96.0.0/16 10.244.0.0/16]
Nov 10 05:36:45.920[37m [DEBU] [id:productpage-v1-689464fb8b-xvzr9-0] [ExcludedPrefixesClient:Request] [type:networkService] [0m(15.4)                 Added excluded prefixes: [172.16.1.3/32 172.16.1.2/32 10.96.0.0/16 10.244.0.0/16]
Nov 10 05:36:45.921[37m [TRAC] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(13.2)               request-response-diff={"mechanism":{"parameters":{"inodeURL":"file:///proc/thread-self/ns/net"}}}
Nov 10 05:36:45.930[36m [INFO] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(2.1)    expiration after 9m58.689208931s at 2022-11-10 05:46:44.619277967 +0000 UTC
Nov 10 05:38:45.669[37m [TRAC] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(1) ⎆ sdk/pkg/networkservice/utils/metadata/metaDataClient.Request()
Nov 10 05:38:45.669[37m [TRAC] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(1.1)   request={"connection":{"id":"productpage-v1-689464fb8b-xvzr9-0","network_service":"autoscale-istio-proxy@my.cluster2","mechanism":{"cls":"LOCAL","type":"KERNEL","parameters":{"inodeURL":"file:///proc/thread-self/ns/net","name":"nsm-1"}},"context":{"ip_context":{"src_ip_addrs":["172.16.1.3/32"],"dst_ip_addrs":["172.16.1.2/32"],"src_routes":[{"prefix":"172.16.1.2/32"}],"dst_routes":[{"prefix":"172.16.1.3/32"}],"excluded_prefixes":["10.96.0.0/16","10.244.0.0/16"]},"dns_context":{"configs":[{"dns_server_ips":["172.16.1.2"]},{"dns_server_ips":["10.96.0.10"],"search_domains":["default.svc.cluster.local","svc.cluster.local","cluster.local"]}]},"MTU":1440},"labels":{"app":"productpage","nodeName":"kind-1-worker","podName":"productpage-v1-689464fb8b-xvzr9"},"path":{"path_segments":[{"name":"productpage-v1-689464fb8b-xvzr9","id":"productpage-v1-689464fb8b-xvzr9-0","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvZGVmYXVsdC9wb2QvcHJvZHVjdHBhZ2UtdjEtNjg5NDY0ZmI4Yi14dnpyOSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItOGJmcXciXSwiZXhwIjoxNjY4MDU5MjA0fQ.SvKMZ9xrxyKKONQz2dV-aAShgoT87652w1HUlhfGtzc7k4xTPZGkEGJgPyIlUnxCXg0d2FagaGd6JzNUKZ7dxQ","expires":{"seconds":1668059204,"nanos":619277967}},{"name":"nsmgr-8bfqw","id":"51603155-219d-47a2-9cc2-bfbf050658bd","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItOGJmcXciLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIxL25zL25zbS1zeXN0ZW0vcG9kL2ZvcndhcmRlci12cHAtc25rZ3IiXSwiZXhwIjoxNjY4MDU5MjA0fQ.auFTnYCatPS0u6O3fip6pAIyH0SqtsCsM2ElTHaKyxdEsHGwzF3AZzivaQWnzQ38v5mpEIrXv13pDGWdaKfNKw","expires":{"seconds":1668059204,"nanos":658121073}},{"name":"forwarder-vpp-snkgr","id":"f9631dce-0a87-4907-8fcb-90e79362760d","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC1zbmtnciIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktODQ0OTliYmM2OS1oOGhueCJdLCJleHAiOjE2NjgwNTkyMDV9.7t7nAZ9itRkHbNkwSf-Kr67F3gDzeFcJWrXDOSe6CMM7l2Xfbm1oU0pkfecUc7l0E8F1JILVDJfDnX2RMPX2BA","expires":{"seconds":1668059205,"nanos":37440278},"metrics":{"client_drops":"0","client_rx_bytes":"0","client_rx_packets":"0","client_tx_bytes":"31740344","client_tx_packets":"305180","server_drops":"28","server_rx_bytes":"13430888","server_rx_packets":"305208","server_tx_bytes":"13429696","server_tx_packets":"305180"}},{"name":"nsmgr-proxy-84499bbc69-h8hnx","id":"3a62e2b8-e9dd-4874-afb1-7d42d5ac5676","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjEvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktODQ0OTliYmM2OS1oOGhueCIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktODRjNjZjYjU0ZC03amNxNiJdLCJleHAiOjE2NjgwNTkyMDV9.LDINwXsH8V35ERAfYLqd96Vdhr9V0Xk8se013X_R_MA-S9CAWN2gL7OizAexXlGFDEPRudO_OyQB6_M1j3Ko-w","expires":{"seconds":1668059205,"nanos":61119643}},{"name":"nsmgr-proxy-84c66cb54d-7jcq6","id":"a8558493-9539-4107-84aa-9f7ca99feeff","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItcHJveHktODRjNjZjYjU0ZC03amNxNiIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItOHo4MjkiXSwiZXhwIjoxNjY4MDU5MjA1fQ.lCGgB-HlJg0S3MFbnQw6vUx_Pr1ZLKQXcNZ8G-j5kBuidou7B3lwgDN7u_38qyZdbkhJ2gRPG01FQkh0-F0mJw","expires":{"seconds":1668059205,"nanos":130143978}},{"name":"nsmgr-8z829","id":"ee2152a0-c1d4-4843-a9da-6e42e61da1b7","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvbnNtZ3ItOHo4MjkiLCJhdWQiOlsic3BpZmZlOi8vbnNtLmNsdXN0ZXIyL25zL25zbS1zeXN0ZW0vcG9kL2ZvcndhcmRlci12cHAtZzd2ZnQiXSwiZXhwIjoxNjY4MDU5MjA1fQ.NxF_V_-xnWf_gt74rjUCPAjUBY_C7Ew8oO27Av6x3wExMBRNKVZ9qT_4MzEcJHJer4plnWlgnDG-yw71ne17yg","expires":{"seconds":1668059205,"nanos":174318581}},{"name":"forwarder-vpp-g7vft","id":"f2910db6-e183-4a8c-b8f7-6092f817ef08","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC1nN3ZmdCIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvZGVmYXVsdC9wb2QvcHJveHktcHJvZHVjdHBhZ2UtdjEtNjg5NDY0ZmI4Yi14dnpyOSJdLCJleHAiOjE2NjgwNTkyMDV9.k0mPAxdV-uxwF4Kh57Hj86MMC_vfw24FgBFRiJuYgs7vps9uAkghtkKMQ6XRUhc3D9-zKZbC25eM-HXMjWCdxQ","expires":{"seconds":1668059205,"nanos":429592494},"metrics":{"client_drops":"29","client_rx_bytes":"13431088","client_rx_packets":"305209","client_tx_bytes":"13429544","client_tx_packets":"305180","server_drops":"0","server_rx_bytes":"0","server_rx_packets":"0","server_tx_bytes":"31740496","server_tx_packets":"305180"}},{"name":"proxy-productpage-v1-689464fb8b-xvzr9","id":"70916717-ac24-441a-94fc-cfbc5eb8b011","token":"eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvZGVmYXVsdC9wb2QvcHJveHktcHJvZHVjdHBhZ2UtdjEtNjg5NDY0ZmI4Yi14dnpyOSIsImF1ZCI6WyJzcGlmZmU6Ly9uc20uY2x1c3RlcjIvbnMvbnNtLXN5c3RlbS9wb2QvZm9yd2FyZGVyLXZwcC1nN3ZmdCJdLCJleHAiOjE2NjgwNTkyMDV9.KJNCfiBapA5DW6-eP7rAWds1VlV9348Gp6x4oMfNj7pnxpvQoEUsOtksq7UtqGOlIY5TPjXwA15GrmUuv-N8Eg","expires":{"seconds":1668059205,"nanos":433793825}}]},"network_service_endpoint_name":"proxy-productpage-v1-689464fb8b-xvzr9@my.cluster2","payload":"IP"},"mechanism_preferences":[{"cls":"LOCAL","type":"KERNEL","parameters":{"inodeURL":"inode://4/4026537647","name":"nsm-1"}}]}
Nov 10 05:38:45.670[37m [TRAC] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(2)  ⎆ sdk/pkg/networkservice/common/refresh/refreshClient.Request()
Nov 10 05:38:45.670[37m [TRAC] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(3)   ⎆ sdk/pkg/networkservice/common/clienturl/clientURLClient.Request()
Nov 10 05:38:45.670[37m [DEBU] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(3.1)     passed clientURL: unix:///var/lib/networkservicemesh/nsm.io.sock
Nov 10 05:38:45.670[37m [TRAC] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(4)    ⎆ sdk/pkg/networkservice/common/clientconn/clientConnClient.Request()
Nov 10 05:38:45.671[37m [TRAC] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(5)     ⎆ sdk/pkg/networkservice/common/heal/healClient.Request()
Nov 10 05:38:45.671[37m [TRAC] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(6)      ⎆ sdk/pkg/networkservice/common/dial/dialClient.Request()
Nov 10 05:38:45.671[37m [DEBU] [id:productpage-v1-689464fb8b-xvzr9-0] [heal:eventLoop] [type:networkService] [0m(5.1)       received eventIn: <nil>, err: rpc error: code = Canceled desc = context canceled
Nov 10 05:38:45.672[37m [TRAC] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(7)       ⎆ sdk/pkg/networkservice/common/clientinfo/clientInfo.Request()
Nov 10 05:38:45.672[33m [WARN] [id:productpage-v1-689464fb8b-xvzr9-0] [type:networkService] [0m(7.1)         Environment variable NODE_NAME is not set. Skipping.
